"state","communityname","PolicReqPerOffic","PolicPerPop","RacialMatchCommPol","PctPolicWhite","PctPolicBlack","PctPolicHisp","PctPolicAsian","PctPolicMinor","OfficAssgnDrugUnits","NumKindsDrugsSeiz","PolicAveOTWorked","LandArea","PopDens","PctUsePubTrans","PolicCars","PolicOperBudg","LemasPctPolicOnPatr","LemasGangUnitDeploy","LemasPctOfficDrugUn","PolicBudgPerPop","ViolentCrimesPerPop"
6,"BaldwinParkcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.88,0.23,NA,NA,NA,NA,0,NA,0.25
12,"Lauderhillcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.57,0.18,NA,NA,NA,NA,0,NA,0.48
40,"Adacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.1,0.01,NA,NA,NA,NA,0,NA,0.22
42,"NorthHuntingdontownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.09,0.06,NA,NA,NA,NA,0,NA,0.04
19,"Marshalltowncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.14,0.03,NA,NA,NA,NA,0,NA,0.16
37,"Havelockcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.11,0.04,NA,NA,NA,NA,0,NA,0.11
25,"Wilmingtontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.09,0.17,NA,NA,NA,NA,0,NA,0.18
34,"Freeholdborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.45,0.28,NA,NA,NA,NA,0,NA,0.28
5,"Texarkanacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.11,0.01,NA,NA,NA,NA,0,NA,0.57
37,"Laurinburgcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.13,0.02,NA,NA,NA,NA,0,NA,0.39
36,"Ryecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.22,1,NA,NA,NA,NA,0,NA,0.01
8,"Northglenncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.33,0.14,NA,NA,NA,NA,0,NA,0.14
32,"BoulderCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.03,0.02,NA,NA,NA,NA,0,NA,0.12
37,"Boonetown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.2,0.02,NA,NA,NA,NA,0,NA,0.06
6,"Cerritoscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.52,0.05,NA,NA,NA,NA,0,NA,0.37
18,"EastChicagocity",0.07,0.3,1,0,0.8,0.83,0,1,0,0.29,0.65,0.03,0.24,0.23,0.02,0,0.77,0,0,0.15,1
41,"Hillsborocity",0.06,0.5,0.78,0.97,0.02,0.01,0.09,0.03,0.04,0.36,0.11,0.05,0.16,0.2,0.06,0.04,0.22,0.5,0.59,0.48,0.09
19,"Davenportcity",0.45,0.13,0.86,0.92,0.07,0.04,0,0.07,0.02,0.64,0.29,0.18,0.13,0.06,0.05,0.02,0.69,1,0.43,0.11,0.65
34,"Spartatownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.03,0.17,NA,NA,NA,NA,0,NA,0.02
48,"Friendswoodcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.09,0.05,NA,NA,NA,NA,0,NA,0.08
48,"HarkerHeightscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.09,0.01,NA,NA,NA,NA,0,NA,0.34
53,"Sunnysidecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.26,0.01,NA,NA,NA,NA,0,NA,0.39
48,"Beevillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.18,0,NA,NA,NA,NA,0,NA,0.29
5,"Magnoliacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.11,0.01,NA,NA,NA,NA,0,NA,0.2
6,"GrandTerracecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.26,0.04,NA,NA,NA,NA,0,NA,0.13
39,"Strongsvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.12,0.16,NA,NA,NA,NA,0,NA,0.02
48,"Arlingtoncity",0.68,0.1,0.9,0.79,0.17,0.16,0,0.23,0.1,0.64,0.11,0.27,0.23,0.01,0.09,0.06,0.83,1,0.81,0.08,0.32
25,"Westboroughtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.06,0.04,NA,NA,NA,NA,0,NA,0.13
44,"SouthKingstowntown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.16,0.04,0.05,NA,NA,NA,NA,0,NA,0.04
12,"FortLauderdalecity",0.27,0.28,0.64,0.78,0.22,0.12,0.04,0.23,0.18,0.14,0.22,0.09,0.4,0.26,0.19,0.12,0.69,0.5,1,0.32,0.59
6,"Gilroycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.26,0.08,NA,NA,NA,NA,0,NA,0.33
48,"McKinneycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,0.04,0.01,NA,NA,NA,NA,0,NA,0.5
51,"ColonialHeightscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.18,0.02,NA,NA,NA,NA,0,NA,0.1
48,"Carrolltoncity",0.29,0.1,0.75,0.92,0.02,0.11,0,0.09,0.01,0.36,0.09,0.1,0.2,0.08,0.01,0.02,0.57,0.5,0.27,0.08,0.09
48,"Orangecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.07,0,NA,NA,NA,NA,0,NA,0.52
9,"Enfieldtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.11,0.07,NA,NA,NA,NA,0,NA,0.04
34,"Pequannocktownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.15,0.16,NA,NA,NA,NA,0,NA,0.05
51,"Christiansburgtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.09,0.01,NA,NA,NA,NA,0,NA,0.05
51,"Suffolkcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.01,0.09,NA,NA,NA,NA,0,NA,0.38
9,"Stoningtontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.04,0.05,NA,NA,NA,NA,0,NA,0.02
6,"TempleCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.65,0.16,NA,NA,NA,NA,0,NA,0.22
48,"Laredocity",0.55,0.1,0.9,0,0,1,0,1,0.03,0.14,0.42,0.09,0.31,0.2,0.08,0.01,0.69,0,0.44,0.04,0.28
32,"Renocity",0.44,0.18,0.84,0.87,0.06,0.09,0.12,0.09,0.05,0.57,0.44,0.17,0.19,0.29,0.14,0.08,0.92,0.5,0.52,0.22,0.28
34,"FortLeeborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,NA,NA,0,NA,0.18
39,"Brecksvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.05,0.2,NA,NA,NA,NA,0,NA,0.02
6,"Burlingamecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.52,0.43,NA,NA,NA,NA,0,NA,0.11
29,"Beltoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.12,0.02,NA,NA,NA,NA,0,NA,0.08
51,"VirginiaBeachcity",0.99,0.12,0.81,0.82,0.2,0.04,0.22,0.19,0.17,0.57,0.28,0.72,0.13,0.04,0.4,0.12,0.8,1,0.81,0.1,0.12
21,"Elizabethtowncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.07,0.01,NA,NA,NA,NA,0,NA,0.19
37,"Reidsvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.13,0,NA,NA,NA,NA,0,NA,0.21
45,"Easleycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.13,0,NA,NA,NA,NA,0,NA,0.23
13,"WarnerRobinscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.22,0,NA,NA,NA,NA,0,NA,0.11
12,"Tampacity",0.52,0.28,0.87,0.62,0.3,0.3,0.04,0.41,0.15,0.93,0.17,0.32,0.21,0.18,0.71,0.16,0.75,1,0.51,0.24,1
33,"Dovercity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.08,0.08,NA,NA,NA,NA,0,NA,0.04
29,"Gladstonecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.27,0.09,NA,NA,NA,NA,0,NA,0.11
6,"CostaMesacity",0.3,0.12,0.66,0.63,0.05,0.1,0.56,0.13,0.03,0.57,0.04,0.04,0.52,0.17,0.04,0.03,0.8,0.5,0.66,0.14,0.19
42,"Penntownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.04,0.03,NA,NA,NA,NA,0,NA,0.04
48,"Seguincity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.13,0,NA,NA,NA,NA,0,NA,0.32
5,"NorthLittleRockcity",0.48,0.18,0.62,0.88,0.16,0,0.15,0.13,0.04,0.64,0.15,0.11,0.13,0.09,0.05,0.01,0.57,0,0.99,0.12,0.42
47,"Murfreesborocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.12,0.01,NA,NA,NA,NA,0,NA,0.33
48,"Snydercity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.13,0.02,NA,NA,NA,NA,0,NA,0.31
56,"Gillettecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.11,0.11,NA,NA,NA,NA,0,NA,0.15
12,"Nicevillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.08,0.02,NA,NA,NA,NA,0,NA,0.08
48,"BayCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.21,0,NA,NA,NA,NA,0,NA,0.24
39,"Bellefontainecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.17,0.01,NA,NA,NA,NA,0,NA,0.11
25,"Marshfieldtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.06,0.13,NA,NA,NA,NA,0,NA,0.07
33,"Lebanoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.02,0.04,NA,NA,NA,NA,0,NA,0.06
53,"Edmondscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.35,0.33,NA,NA,NA,NA,0,NA,0.08
42,"Calntownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.11,0.12,NA,NA,NA,NA,0,NA,0.19
34,"Collingswoodborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.7,0.81,NA,NA,NA,NA,0,NA,0.17
8,"Westminstercity",0.31,0.1,0.96,0.88,0.02,0.13,0.35,0.1,0.03,0.71,0.19,0.08,0.23,0.19,0.03,0.02,0.6,0,0.69,0.12,0.13
9,"Newtowntown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0.03,0.05,NA,NA,NA,NA,0,NA,0.01
51,"Leesburgtown",0.16,0.83,0.78,0.92,0.06,0.03,0.12,0.08,0.03,0.43,0.27,0.03,0.12,0.04,0.11,0.03,0.07,1,0.52,0.76,0.06
6,"Glendalecity",0.87,0.09,0.84,0.66,0.1,0.31,1,0.37,0.04,0.71,0.04,0.09,0.49,0.23,0.08,0.06,0.83,0.5,0.6,0.16,0.15
27,"Shakopeecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.04,0.03,NA,NA,NA,NA,0,NA,0.11
38,"Fargocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.21,0.08,NA,NA,NA,NA,0,NA,0.05
55,"Muskegocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.04,0.03,NA,NA,NA,NA,0,NA,0.01
29,"CreveCoeurcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.13,0.02,NA,NA,NA,NA,0,NA,0.06
6,"Lancastercity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,0.09,0.06,NA,NA,NA,NA,0,NA,0.5
25,"Leicestertown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.04,0.06,NA,NA,NA,NA,0,NA,0.13
12,"Ocalacity",0.41,0.21,0.77,0.77,0.36,0,0,0.25,0.04,0.71,0.39,0.08,0.12,0.01,0.1,0.02,0.92,0,0.86,0.17,0.67
40,"Miamicity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.12,0.01,NA,NA,NA,NA,0,NA,0.17
51,"NewportNewscity",0.3,0.13,0.56,0.73,0.41,0.02,0.07,0.3,0.08,0.57,0.14,0.2,0.21,0.16,0.2,0.04,0.76,1,0.82,0.1,0.35
34,"Maplewoodtownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.47,0.98,NA,NA,NA,NA,0,NA,0.19
12,"Melbournecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.17,0.01,NA,NA,NA,NA,0,NA,0.6
45,"MyrtleBeachcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.13,0.03,NA,NA,NA,NA,0,NA,0.6
56,"GreenRivercity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.09,0.77,NA,NA,NA,NA,0,NA,0.06
12,"VeroBeachcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.13,0,NA,NA,NA,NA,0,NA,0.27
25,"Pepperelltown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.04,0.03,NA,NA,NA,NA,0,NA,0.09
42,"Richlandtownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.05,0.05,NA,NA,NA,NA,0,NA,0.22
6,"Richmondcity",0.61,0.19,0.55,0.28,0.71,0.27,0.93,0.76,0.11,0.5,0.32,0.08,0.25,0.73,0.05,0.04,0.66,1,1,0.22,1
42,"Doylestowntownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.08,0.11,NA,NA,NA,NA,0,NA,0.12
42,"Butlertownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.07,0.01,NA,NA,NA,NA,0,NA,0.02
42,"Centertownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.06,0.02,NA,NA,NA,NA,0,NA,0.03
21,"Jeffersontowncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.2,0.09,NA,NA,NA,NA,0,NA,0.16
29,"Joplincity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.11,0.01,NA,NA,NA,NA,0,NA,0.22
9,"Vernontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.14,0.15,NA,NA,NA,NA,0,NA,0.08
25,"Lexingtontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.15,0.27,NA,NA,NA,NA,0,NA,0.01
6,"Berkeleycity",0.65,0.16,0.91,0.37,0.54,0.16,1,0.67,0.09,0.64,0.38,0.03,0.82,0.91,0.05,0.04,0.76,0.5,1,0.2,0.67
49,"AmericanForkcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.21,0.05,NA,NA,NA,NA,0,NA,0.08
6,"Atascaderocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.08,0.01,NA,NA,NA,NA,0,NA,0.14
48,"Pharrcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.17,0.02,NA,NA,NA,NA,0,NA,0.36
39,"Lebanoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.09,0.01,NA,NA,NA,NA,0,NA,0.16
39,"Mariettacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.16,0.05,NA,NA,NA,NA,0,NA,0.09
12,"NorthMiamicity",0.25,0.17,0.57,0.72,0.15,0.31,0,0.31,0.01,0.36,0.65,0.02,0.5,0.44,0.05,0.02,0.91,1,0.4,0.19,0.75
40,"Durantcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.06,0,NA,NA,NA,NA,0,NA,0.15
12,"Leesburgcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.14,0.04,NA,NA,NA,NA,0,NA,0.83
18,"Dyertown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.16,0.21,NA,NA,NA,NA,0,NA,0.03
51,"Norfolkcity",0.3,0.27,0.32,0.81,0.27,0.02,0.08,0.21,0.19,0.43,0.17,0.15,0.41,0.31,0.18,0.08,0.75,0.5,0.79,0.14,0.47
6,"Norwalkcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.81,0.13,NA,NA,NA,NA,0,NA,0.48
42,"WestChesterborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.82,0.13,NA,NA,NA,NA,0,NA,0.19
34,"Bricktownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.21,0.1,NA,NA,NA,NA,0,NA,0.05
53,"Ellensburgcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.21,0.01,NA,NA,NA,NA,0,NA,0.08
9,"Wallingfordtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.09,0.03,NA,NA,NA,NA,0,NA,0.04
22,"Rustoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.1,0.02,NA,NA,NA,NA,0,NA,0.53
48,"MissouriCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.13,0.06,NA,NA,NA,NA,0,NA,0.09
39,"Miamitownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.07,0.05,NA,NA,NA,NA,0,NA,0.06
9,"Wethersfieldtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.17,0.21,NA,NA,NA,NA,0,NA,0.09
49,"SouthSaltLakecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.19,0.28,NA,NA,NA,NA,0,NA,0.25
34,"Millvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.05,0.09,NA,NA,NA,NA,0,NA,0.39
6,"Pasadenacity",0.28,0.15,0.8,0.23,0.44,0.54,0.23,0.67,0.15,0.93,0.22,0.06,0.48,0.31,0.08,0.07,0.57,0.5,1,0.23,0.53
37,"HighPointcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.13,0.15,NA,NA,NA,NA,0,NA,0.52
47,"Bartletttown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.16,0,NA,NA,NA,NA,0,NA,0.08
34,"MountHollytownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.31,0.16,NA,NA,NA,NA,0,NA,0.6
9,"Sheltontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.1,0.06,NA,NA,NA,NA,0,NA,0.02
6,"YorbaLindacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.25,0.02,NA,NA,NA,NA,0,NA,0.06
53,"Bellevuecity",0.29,0.13,0.89,0.83,0.1,0,1,0.17,0.03,0.43,0.24,0.07,0.27,0.38,0.06,0.03,0.86,1,0.63,0.16,0.09
12,"SouthDaytonacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.29,0.03,NA,NA,NA,NA,0,NA,0.19
25,"Bournetown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.03,0.08,NA,NA,NA,NA,0,NA,0.16
48,"Bellairecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.32,0.06,NA,NA,NA,NA,0,NA,0.14
6,"Chicocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.15,0.07,NA,NA,NA,NA,0,NA,0.19
39,"Bucyruscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.18,0,NA,NA,NA,NA,0,NA,0.07
45,"Greenvillecity",0.35,0.43,0.5,0.69,0.33,0,0,0.23,0.45,0.5,0.01,0.07,0.19,0.13,0.23,0.02,0.93,0,1,0.18,0.72
42,"WestHempfieldtownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.06,0.02,NA,NA,NA,NA,0,NA,0.07
39,"Portsmouthcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.18,0,NA,NA,NA,NA,0,NA,0.27
33,"Exetertown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.05,0.02,NA,NA,NA,NA,0,NA,0.03
19,"MasonCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.09,0.06,NA,NA,NA,NA,0,NA,0.45
53,"Lynnwoodcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.34,0.36,NA,NA,NA,NA,0,NA,0.15
25,"Pembroketown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.05,0.1,NA,NA,NA,NA,0,NA,0.13
29,"UniversityCitycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.57,0.27,NA,NA,NA,NA,0,NA,0.26
48,"Burkburnettcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.09,0,NA,NA,NA,NA,0,NA,0.06
34,"NewBrunswickcity",0.26,0.29,0.45,0.73,0.27,0.13,0.3,0.3,0.02,0.71,0.2,0.01,0.67,0.69,0.03,0.02,0.81,0,0.5,0.23,0.62
18,"NewAlbanycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.23,0.07,NA,NA,NA,NA,0,NA,0.53
34,"Lodiborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.83,0.34,NA,NA,NA,NA,0,NA,0.09
48,"Rosenbergcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.15,0,NA,NA,NA,NA,0,NA,0.49
29,"Warrensburgcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.15,0.01,NA,NA,NA,NA,0,NA,0.09
36,"Newburghcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.58,0.22,NA,NA,NA,NA,0,NA,0.64
9,"Darientown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.12,1,NA,NA,NA,NA,0,NA,0.01
37,"Wilmingtoncity",0.31,0.2,0.68,0.68,0.51,0,0,0.35,0.02,0.5,0.19,0.08,0.16,0.18,0.04,0.01,0.84,0,0.46,0.11,0.5
9,"NorthBranfordtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.04,0.01,NA,NA,NA,NA,0,NA,0.02
6,"Woodlandcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.36,0.03,NA,NA,NA,NA,0,NA,0.24
53,"DesMoinescity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.42,0.26,NA,NA,NA,NA,0,NA,0.23
6,"ElCerritocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.53,1,NA,NA,NA,NA,0,NA,0.38
28,"Greenvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.14,0.01,NA,NA,NA,NA,0,NA,0.23
29,"Moberlycity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.11,0.03,NA,NA,NA,NA,0,NA,0.41
25,"Marbleheadtown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.37,0.38,NA,NA,NA,NA,0,NA,0.05
29,"Springfieldcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.17,0.05,NA,NA,NA,NA,0,NA,0.18
34,"PomptonLakesborough",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.3,0.18,NA,NA,NA,NA,0,NA,0.02
1,"Hoovercity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.14,0,NA,NA,NA,NA,0,NA,0.09
6,"Irvinecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,0.22,0.03,NA,NA,NA,NA,0,NA,0.05
49,"Clearfieldcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.24,0.04,NA,NA,NA,NA,0,NA,0.07
48,"Andrewscity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,0.19,0,NA,NA,NA,NA,0,NA,0.07
12,"DeLandcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.14,0.02,NA,NA,NA,NA,0,NA,0.81
34,"Hanovertownship",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.09,0.06,NA,NA,NA,NA,0,NA,0.04
38,"WestFargocity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.14,0,NA,NA,NA,NA,0,NA,0.02
25,"Graftontown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.05,0.02,NA,NA,NA,NA,0,NA,0.15
34,"Patersoncity",0.19,0.24,0.31,0.57,0.38,0.31,0.05,0.47,0.13,0.71,0.18,0.02,1,0.59,0.1,0.04,0.75,0,1,0.13,0.65
13,"Brunswickcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.08,0.01,NA,NA,NA,NA,0,NA,0.86
40,"Sapulpacity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0.08,0,NA,NA,NA,NA,0,NA,0.12
40,"OklahomaCitycity",0.37,0.17,0.65,0.82,0.19,0.03,0.09,0.16,0.11,0.86,0.09,1,0.06,0.05,0.68,0.15,0.7,0.5,0.36,0.12,0.57
9,"EastHartfordtown",0.24,0.21,0.83,0.9,0.07,0.07,0,0.1,0.03,0.57,0.16,0.05,0.23,0.33,0.02,0.02,0.79,0,0.65,0.2,0.16
18,"Andersoncity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0.13,0.04,NA,NA,NA,NA,0,NA,0.18
28,"Gulfportcity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0.15,0.01,NA,NA,NA,NA,0,NA,0.16
13,"Thomasvillecity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,0.1,0,NA,NA,NA,NA,0,NA,0.24
